t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
3540,448,0,0,0,0,M,x,0,0
3560,449,0,0,0,0,M,x,0,0
3580,448,0,0,0,0,M,x,0,0
3600,449,0,0,0,0,M,x,0,0
3620,448,0,0,0,0,M,x,0,0
3640,448,0,0,0,0,M,x,0,0
3660,448,0,0,0,0,M,x,0,0
3680,448,0,0,0,0,M,x,0,0
3700,449,0,0,0,0,M,x,0,0
3720,448,0,0,0,0,M,x,0,0
3740,448,0,0,0,0,M,x,0,0
3760,448,0,0,0,0,M,x,0,0
3780,448,0,0,0,0,M,x,0,0
3800,449,0,0,0,0,M,x,0,0
3820,448,0,0,0,0,M,x,0,0
3840,448,0,0,0,0,M,x,0,0
3860,448,0,0,0,0,M,x,0,0
3880,448,0,0,0,0,M,x,0,0
3900,449,0,0,0,0,M,x,0,0
3920,448,0,0,0,0,M,x,0,0
3940,448,0,0,0,0,M,x,0,0
3960,449,0,0,0,0,M,x,0,0
3980,448,0,0,0,0,M,x,0,0
4000,449,0,0,0,0,M,x,0,0
4020,448,0,0,0,0,M,x,0,0
4040,448,0,0,0,0,M,x,0,0
4060,448,0,0,0,0,M,x,0,0
4080,448,0,0,0,0,M,x,0,0
4100,449,0,0,0,0,M,x,0,0
4120,448,0,0,0,0,M,x,0,0
4140,448,0,0,0,0,M,x,0,0
4160,448,0,0,0,0,M,x,0,0
4180,448,0,0,0,0,M,x,0,0
4200,449,0,0,0,0,M,x,0,0
4220,448,0,0,0,0,M,x,0,0
4240,448,0,0,0,0,M,x,0,0
4260,448,0,0,0,0,M,x,0,0
4280,448,0,0,0,0,M,x,0,0
4300,449,0,0,0,0,M,x,0,0
4320,448,0,0,0,0,M,x,0,0
4340,448,0,0,0,0,M,x,0,0
4360,448,0,0,0,0,M,x,0,0
4380,448,0,0,0,0,M,x,0,0
4400,449,0,0,0,0,M,x,0,0
4420,448,0,0,0,0,M,x,0,0
4440,448,0,0,0,0,M,x,0,0
4460,448,0,0,0,0,M,x,0,0
4480,448,0,0,0,0,M,x,0,0
4500,449,0,0,0,0,M,x,0,0
4520,448,0,0,0,0,M,x,0,0
4540,448,0,0,0,0,M,x,0,0
4560,448,0,0,0,0,M,x,0,0
4580,448,0,0,0,0,M,x,0,0
4600,449,0,0,0,0,M,x,0,0
4620,448,0,0,0,0,M,x,0,0
4640,448,0,0,0,0,M,x,0,0
4660,448,0,0,0,0,M,x,0,0
4680,448,0,0,0,0,M,x,0,0
4700,449,0,0,0,0,M,x,0,0
4720,448,0,0,0,0,M,x,0,0
4740,448,0,0,0,0,M,x,0,0
4760,448,0,0,0,0,M,x,0,0
4780,448,0,0,0,0,M,x,0,0
4800,449,0,0,0,0,M,x,0,0
4820,448,0,0,0,0,M,x,0,0
4840,448,0,0,0,0,M,x,0,0
4860,448,0,0,0,0,M,x,0,0
4880,448,0,0,0,0,M,x,0,0
4900,449,0,0,0,0,M,x,0,0
4920,448,0,0,0,0,M,x,0,0
4940,448,0,0,0,0,M,x,0,0
4960,448,0,0,0,0,M,x,0,0
4980,448,0,0,0,0,M,x,0,0
5000,449,0,0,0,0,M,x,0,0
5020,448,0,0,0,0,M,x,0,0
5040,448,0,0,0,0,M,x,0,0
5060,448,0,0,0,0,M,x,0,0
5080,448,0,0,0,0,M,x,0,0
5100,449,0,0,0,0,M,x,0,0
5120,448,0,0,0,0,M,x,0,0
5140,449,0,0,0,0,M,x,0,0
5160,448,0,0,0,0,M,x,0,0
5180,448,0,0,0,0,M,x,0,0
5200,449,0,0,0,0,M,x,0,0
5220,448,0,0,0,0,M,x,0,0
5240,449,0,0,0,0,M,x,0,0
5260,448,0,0,0,0,M,x,0,0
5280,448,0,0,0,0,M,x,0,0
5300,449,0,0,0,0,M,x,0,0
5320,448,0,0,0,0,M,x,0,0
5340,449,0,0,0,0,M,x,0,0
5360,448,0,0,0,0,M,x,0,0
5380,448,0,0,0,0,M,x,0,0
5400,449,0,0,0,0,M,x,0,0
5420,448,0,0,0,0,M,x,0,0
5440,449,0,0,0,0,M,x,0,0
5460,448,0,0,0,0,M,x,0,0
5480,448,0,0,0,0,M,x,0,0
5500,449,0,0,0,0,M,x,0,0
5520,448,0,0,0,0,M,x,0,0
5540,449,0,0,0,0,M,x,0,0
5560,448,0,0,0,0,M,x,0,0
5580,448,0,0,0,0,M,x,0,0
5600,449,0,0,0,0,M,x,0,0
5620,448,0,0,0,0,M,x,0,0
5640,449,0,0,0,0,M,x,0,0
5660,448,0,0,0,0,M,x,0,0
5680,448,0,0,0,0,M,x,0,0
5700,449,0,0,0,0,M,x,0,0
5720,448,0,0,0,0,M,x,0,0
5740,449,0,0,0,0,M,x,0,0
5760,448,0,0,0,0,M,x,0,0
5780,448,0,0,0,0,M,x,0,0
5800,449,0,0,0,0,M,x,0,0
5820,448,0,0,0,0,M,x,0,0
5840,449,0,0,0,0,M,x,0,0
5860,448,0,0,0,0,M,x,0,0
5880,448,0,0,0,0,M,x,0,0
5900,449,0,0,0,0,M,x,0,0
5920,448,0,0,0,0,M,x,0,0
5940,449,0,0,0,0,M,x,0,0
5960,448,0,0,0,0,M,x,0,0
5980,448,0,0,0,0,M,x,0,0
6000,449,0,0,0,0,M,x,0,0
6020,448,0,0,0,0,M,x,0,0
6040,449,0,0,0,0,M,x,0,0
6060,448,0,0,0,0,M,x,0,0
6080,448,0,0,0,0,M,x,0,0
6100,448,0,0,0,0,M,x,0,0
6120,448,0,0,0,0,M,x,0,0
6140,449,0,0,0,0,M,x,0,0
6160,448,0,0,0,0,M,x,0,0
6180,448,0,0,0,0,M,x,0,0
6200,448,0,0,0,0,M,x,0,0
6220,448,0,0,0,0,M,x,0,0
6240,449,0,0,0,0,M,x,0,0
6260,448,0,0,0,0,M,x,0,0
6280,448,0,0,0,0,M,x,0,0
6300,449,0,0,0,0,M,x,0,0
6320,448,0,0,0,0,M,x,0,0
6340,449,0,0,0,0,M,x,0,0
6360,448,0,0,0,0,M,x,0,0
6380,448,0,0,0,0,M,x,0,0
6400,448,0,0,0,0,M,x,0,0
6420,448,0,0,0,0,M,x,0,0
6440,449,0,0,0,0,M,x,0,0
6460,448,0,0,0,0,M,x,0,0
6480,448,0,0,0,0,M,x,0,0
6500,448,0,0,0,0,M,x,0,0
6520,448,0,0,0,0,M,x,0,0
6540,449,0,0,0,0,M,x,0,0
6560,448,0,0,0,0,M,x,0,0
6580,448,0,0,0,0,M,x,0,0
6600,448,0,0,0,0,M,x,0,0
6620,448,0,0,0,0,M,x,0,0
6640,449,0,0,0,0,M,x,0,0
6660,448,0,0,0,0,M,x,0,0
6680,448,0,0,0,0,M,x,0,0
6700,448,0,0,0,0,M,x,0,0
6720,448,0,0,0,0,M,x,0,0
6740,449,0,0,0,0,M,x,0,0
6760,448,0,0,0,0,M,x,0,0
6780,448,0,0,0,0,M,x,0,0
6800,448,0,0,0,0,M,x,0,0
6820,448,0,0,0,0,M,x,0,0
6840,449,0,0,0,0,M,x,0,0
6860,448,0,0,0,0,M,x,0,0
6880,448,0,0,0,0,M,x,0,0
6900,448,0,0,0,0,M,x,0,0
6920,448,0,0,0,0,M,x,0,0
6940,449,0,0,0,0,M,x,0,0
6960,448,0,0,0,0,M,x,0,0
6980,449,0,0,0,0,M,x,0,0
7000,448,0,0,0,0,M,x,0,0
7020,448,0,0,0,0,M,x,0,0
7040,449,0,0,0,0,M,x,0,0
7060,448,0,0,0,0,M,x,0,0
7080,449,0,0,0,0,M,x,0,0
7100,448,0,0,0,0,M,x,0,0
7120,448,0,0,0,0,M,x,0,0
7140,449,0,0,0,0,M,x,0,0
7160,448,0,0,0,0,M,x,0,0
7180,448,0,0,0,0,M,x,0,0
7200,448,0,0,0,0,M,x,0,0
7220,448,0,0,0,0,M,x,0,0
7240,449,0,0,0,0,M,x,0,0
7260,448,0,0,0,0,M,x,0,0
7280,449,0,0,0,0,M,x,0,0
7300,448,0,0,0,0,M,x,0,0
7320,448,0,0,0,0,M,x,0,0
7340,449,0,0,0,0,M,x,0,0
7360,448,0,0,0,0,M,x,0,0
7380,449,0,0,0,0,M,x,0,0
7400,448,0,0,0,0,M,x,0,0
7420,448,0,0,0,0,M,x,0,0
7440,449,0,0,0,0,M,x,0,0
7460,448,0,0,0,0,M,x,0,0
7480,448,0,0,0,0,M,x,0,0
7500,448,0,0,0,0,M,x,0,0
7520,448,0,0,0,0,M,x,0,0
7540,449,0,0,0,0,M,x,0,0
7560,448,0,0,0,0,M,x,0,0
7580,449,0,0,0,0,M,x,0,0
7600,448,0,0,0,0,M,x,0,0
7620,448,0,0,0,0,M,x,0,0
7640,449,0,0,0,0,M,x,0,0
7660,448,0,0,0,0,M,x,0,0
7680,448,0,0,0,0,M,x,0,0
7700,448,0,0,0,0,M,x,0,0
7720,448,0,0,0,0,M,x,0,0
7740,449,0,0,0,0,M,x,0,0
7760,448,0,0,0,0,M,x,0,0
7780,449,0,0,0,0,M,x,0,0
7800,448,0,0,0,0,M,x,0,0
7820,448,0,0,0,0,M,x,0,0
7840,449,0,0,0,0,M,x,0,0
7860,448,0,0,0,0,M,x,0,0
7880,449,0,0,0,0,M,x,0,0
7900,448,0,0,0,0,M,x,0,0
7920,448,0,0,0,0,M,x,0,0
7940,449,0,0,0,0,M,x,0,0
7960,448,0,0,0,0,M,x,0,0
7980,449,0,0,0,0,M,x,0,0
8000,448,0,0,0,0,M,x,0,0
8020,448,0,0,0,0,M,x,0,0
8040,449,0,0,0,0,M,x,0,0
8060,448,0,0,0,0,M,x,0,0
8080,449,0,0,0,0,M,x,0,0
8100,448,0,0,0,0,M,x,0,0
8120,448,0,0,0,0,M,x,0,0
8140,449,0,0,0,0,M,x,0,0
8160,448,0,0,0,0,M,x,0,0
8180,449,0,0,0,0,M,x,0,0
8200,448,0,0,0,0,M,x,0,0
8220,448,0,0,0,0,M,x,0,0
8240,449,0,0,0,0,M,x,0,0
8260,448,0,0,0,0,M,x,0,0
8280,449,0,0,0,0,M,x,0,0
8300,448,0,0,0,0,M,x,0,0
8320,448,0,0,0,0,M,x,0,0
8340,448,0,0,0,0,M,x,0,0
8360,448,0,0,0,0,M,x,0,0
8380,448,0,0,0,0,M,x,0,0
8400,448,0,0,0,0,M,x,0,0
8420,448,0,0,0,0,M,x,0,0
8440,449,0,0,0,0,M,x,0,0
8460,448,0,0,0,0,M,x,0,0
8480,449,0,0,0,0,M,x,0,0
8500,448,0,0,0,0,M,x,0,0
8520,448,0,0,0,0,M,x,0,0
8540,449,0,0,0,0,M,x,0,0
8560,448,0,0,0,0,M,x,0,0
8580,449,0,0,0,0,M,x,0,0
8600,448,0,0,0,0,M,x,0,0
