t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
88000,145,826,802,0,0,M,x,0,0
89000,145,826,802,0,0,M,x,0,0
90000,141,826,802,0,0,M,x,0,0
91000,142,826,802,0,0,M,x,0,0
92000,136,826,802,0,0,M,x,0,0
93000,141,826,802,0,0,M,x,0,0
94000,137,826,802,0,0,M,x,0,0
95000,136,826,802,0,0,M,x,0,0
96000,139,826,802,0,0,M,x,0,0
97000,134,826,802,0,0,M,x,0,0
98000,135,826,802,0,0,M,x,0,0
99000,133,826,802,0,0,M,x,0,0
100000,122,826,802,0,0,M,x,0,0
101000,119,826,802,0,0,M,x,0,0
102000,118,826,802,0,0,M,x,0,0
103000,134,826,802,0,0,M,x,0,0
104000,147,826,802,0,0,M,x,0,0
105000,150,826,802,0,0,M,x,0,0
106000,160,842,817,16,15,M,x,0,0
107000,166,857,834,15,17,M,x,0,0
108000,190,875,851,18,17,M,x,0,0
109000,152,889,865,14,14,M,a,180,-180
110000,200,903,879,14,14,M,w,200,175
111000,162,922,895,19,16,M,x,0,0
112000,162,947,919,25,24,M,w,200,175
113000,184,974,946,27,27,M,x,0,0
114000,224,996,971,22,25,M,d,-180,180
115000,273,1024,994,28,23,M,w,200,175
116000,287,1046,1015,22,21,M,a,180,-180
117000,245,1073,1046,27,31,M,x,0,0
118000,316,1095,1068,22,22,M,w,200,175
119000,307,1118,1087,23,19,M,w,200,175
120000,273,1140,1106,22,19,M,a,180,-180
121000,202,1162,1128,22,22,M,x,0,0
122000,238,1193,1158,31,30,M,w,200,175
123000,226,1214,1179,21,21,M,a,180,-180
124000,253,1236,1199,22,20,M,x,0,0
125000,253,1263,1223,27,24,M,w,200,175
126000,190,1297,1251,34,28,M,x,0,0
127000,191,1312,1265,15,14,M,w,200,175
128000,209,1345,1296,33,31,M,x,0,0
129000,378,1375,1326,30,30,M,w,200,175
130000,271,1402,1352,27,26,M,x,0,0
131000,351,1430,1379,28,27,M,x,0,0
132000,308,1464,1411,34,32,M,x,0,0
133000,312,1487,1438,23,27,M,a,180,-180
134000,215,1525,1478,38,40,M,w,200,175
135000,190,1564,1505,39,27,M,w,200,175
136000,223,1598,1539,34,34,M,x,0,0
137000,185,1626,1568,28,29,M,w,200,175
138000,233,1656,1601,30,33,M,s,-200,-175
139000,260,1670,1611,14,10,M,d,-180,180
140000,316,1696,1637,26,26,M,w,200,175
141000,249,1733,1677,37,40,M,x,0,0
142000,332,1751,1695,18,18,M,w,200,175
143000,305,1791,1728,40,33,M,x,0,0
144000,307,1801,1739,10,11,M,d,-180,180
145000,211,1825,1761,24,22,M,w,200,175
146000,195,1875,1809,50,48,M,x,0,0
147000,243,1888,1824,13,15,M,a,180,-180
148000,289,1914,1849,26,25,M,w,200,175
149000,290,1961,1895,47,46,M,d,-180,180
150000,224,1994,1928,33,33,M,w,200,175
151000,213,2040,1976,46,48,M,x,0,0
152000,288,2071,2010,31,34,M,w,200,175
153000,218,2122,2056,51,46,M,x,0,0
154000,193,2144,2075,22,19,M,d,-180,180
155000,288,2168,2098,24,23,M,w,200,175
156000,279,2202,2129,34,31,M,w,200,175
157000,285,2230,2154,28,25,M,w,200,175
158000,241,2270,2191,40,37,M,x,0,0
159000,265,2316,2234,46,43,M,s,-200,-175
160000,286,2378,2297,62,63,M,x,0,0
161000,293,2393,2312,15,15,M,a,180,-180
162000,248,2417,2338,24,26,M,x,0,0
163000,295,2450,2368,33,30,M,d,-180,180
164000,281,2473,2393,23,25,M,a,180,-180
165000,313,2489,2415,16,22,M,x,0,0
166000,342,2497,2424,8,9,M,x,0,0
167000,350,2502,2428,5,4,M,s,-200,-175
168000,329,2519,2452,17,24,M,x,0,0
169000,388,2525,2459,6,7,M,x,0,0
170000,377,2527,2460,2,1,M,x,0,0
171000,376,2527,2460,0,0,M,x,0,0
172000,375,2527,2460,0,0,M,x,0,0
173000,354,2527,2460,0,0,M,x,0,0
174000,340,2527,2460,0,0,M,x,0,0
175000,339,2527,2460,0,0,M,x,0,0
176000,338,2527,2460,0,0,M,x,0,0
177000,366,2527,2460,0,0,M,x,0,0
178000,366,2527,2460,0,0,M,x,0,0
179000,309,2542,2475,15,15,M,x,0,0
180000,356,2567,2500,25,25,M,s,-200,-175
181000,359,2589,2518,22,18,M,w,200,175
182000,309,2632,2560,43,42,M,s,-200,-175
183000,309,2666,2588,34,28,M,x,0,0
184000,320,2691,2608,25,20,M,s,-200,-175
185000,372,2718,2634,27,26,M,w,200,175
186000,312,2749,2664,31,30,M,x,0,0
187000,350,2772,2684,23,20,M,x,0,0
188000,381,2788,2699,16,15,M,d,-180,180
189000,324,2800,2711,12,12,M,x,0,0
190000,329,2809,2717,9,6,M,x,0,0
191000,304,2828,2733,19,16,M,s,-200,-175
192000,323,2845,2754,17,21,M,x,0,0
193000,310,2855,2765,10,11,M,x,0,0
194000,313,2869,2780,14,15,M,x,0,0
195000,321,2882,2793,13,13,M,d,-180,180
196000,346,2893,2805,11,12,M,w,200,175
197000,397,2913,2825,20,20,M,x,0,0
198000,328,2943,2862,30,37,M,x,0,0
199000,331,2963,2881,20,19,M,d,-180,180
200000,333,2994,2910,31,29,M,s,-200,-175
201000,302,3022,2931,28,21,M,x,0,0
202000,319,3031,2947,9,16,M,d,-180,180
203000,365,3040,2954,9,7,M,x,0,0
204000,401,3057,2969,17,15,M,w,200,175
205000,374,3091,3001,34,32,M,x,0,0
206000,396,3118,3028,27,27,M,d,-180,180
207000,259,3139,3049,21,21,M,x,0,0
208000,237,3157,3064,18,15,M,x,0,0
209000,231,3158,3064,1,0,M,x,0,0
210000,204,3165,3071,7,7,M,x,0,0
211000,209,3166,3072,1,1,M,x,0,0
212000,190,3187,3090,21,18,M,w,200,175
213000,238,3215,3120,28,30,M,a,180,-180
214000,248,3235,3129,20,9,M,x,0,0
215000,233,3244,3137,9,8,M,d,-180,180
216000,233,3254,3145,10,8,M,w,200,175
217000,188,3275,3168,21,23,M,x,0,0
218000,196,3292,3184,17,16,M,x,0,0
219000,211,3323,3207,31,23,M,d,-180,180
220000,251,3344,3224,21,17,M,x,0,0
221000,262,3370,3248,26,24,M,x,0,0
222000,257,3395,3276,25,28,M,x,0,0
223000,261,3433,3306,38,30,M,x,0,0
224000,266,3446,3314,13,8,M,x,0,0
225000,291,3481,3351,35,37,M,x,0,0
226000,299,3489,3361,8,10,M,w,200,175
227000,289,3520,3387,31,26,M,d,-180,180
228000,239,3546,3410,26,23,M,w,200,175
229000,175,3576,3446,30,36,M,x,0,0
230000,187,3614,3480,38,34,M,w,200,175
231000,154,3644,3514,30,34,M,w,200,175
232000,260,3670,3538,26,24,M,x,0,0
233000,274,3688,3557,18,19,M,w,200,175
234000,290,3731,3590,43,33,M,w,200,175
235000,283,3767,3617,36,27,M,x,0,0
236000,282,3767,3617,0,0,M,x,0,0
237000,281,3767,3617,0,0,M,x,0,0
238000,263,3767,3617,0,0,M,x,0,0
239000,252,3767,3675,0,58,M,x,0,0
240000,252,3767,3733,0,58,M,x,0,0
241000,255,3767,3733,0,0,M,x,0,0
242000,247,3767,3733,0,0,M,x,0,0
243000,263,3767,3733,0,0,M,x,0,0
244000,264,3767,3733,0,0,M,x,0,0
245000,277,3767,3733,0,0,M,x,0,0
246000,280,3767,3733,0,0,M,x,0,0
247000,278,3767,3733,0,0,M,x,0,0
248000,280,3767,3733,0,0,M,x,0,0
249000,280,3767,3733,0,0,M,x,0,0
