t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
10820,414,0,0,0,0,M,x,0,0
10840,413,0,0,0,0,M,x,0,0
10860,414,0,0,0,0,M,x,0,0
10880,414,0,0,0,0,M,x,0,0
10900,414,0,0,0,0,M,x,0,0
10920,415,0,0,0,0,M,x,0,0
10940,414,0,0,0,0,M,x,0,0
10960,415,0,0,0,0,M,x,0,0
10980,414,0,0,0,0,M,x,0,0
11000,415,0,0,0,0,M,x,0,0
11020,415,0,0,0,0,M,x,0,0
11040,414,0,0,0,0,M,x,0,0
11060,415,0,0,0,0,M,x,0,0
11080,414,0,0,0,0,M,x,0,0
11100,415,0,0,0,0,M,x,0,0
11120,415,0,0,0,0,M,x,0,0
11140,414,0,0,0,0,M,x,0,0
11160,415,0,0,0,0,M,x,0,0
11180,414,0,0,0,0,M,x,0,0
11200,415,0,0,0,0,M,x,0,0
11220,415,0,0,0,0,M,x,0,0
11240,414,0,0,0,0,M,x,0,0
11260,415,0,0,0,0,M,x,0,0
11280,414,0,0,0,0,M,x,0,0
11300,414,0,0,0,0,M,x,0,0
11320,414,0,0,0,0,M,x,0,0
11340,413,0,0,0,0,M,x,0,0
11360,414,0,0,0,0,M,x,0,0
11380,413,0,0,0,0,M,x,0,0
11400,413,0,0,0,0,M,x,0,0
11420,413,0,0,0,0,M,x,0,0
11440,412,0,0,0,0,M,x,0,0
11460,412,0,0,0,0,M,x,0,0
11480,411,0,0,0,0,M,x,0,0
11500,412,0,0,0,0,M,x,0,0
11520,411,0,0,0,0,M,x,0,0
11540,411,0,0,0,0,M,x,0,0
11560,411,0,0,0,0,M,x,0,0
11580,410,0,0,0,0,M,x,0,0
11600,411,0,0,0,0,M,x,0,0
11620,410,0,0,0,0,M,x,0,0
11640,410,0,0,0,0,M,x,0,0
11660,410,0,0,0,0,M,x,0,0
11680,409,0,0,0,0,M,x,0,0
11700,409,0,0,0,0,M,x,0,0
11720,409,0,0,0,0,M,x,0,0
11740,408,0,0,0,0,M,x,0,0
11760,409,0,0,0,0,M,x,0,0
11780,408,0,0,0,0,M,x,0,0
11800,408,0,0,0,0,M,x,0,0
11820,409,1,0,1,0,M,x,0,0
11840,409,1,0,0,0,M,x,0,0
11860,409,1,0,0,0,M,x,0,0
11880,408,1,0,0,0,M,x,0,0
11900,409,1,0,0,0,M,x,0,0
11920,409,1,0,0,0,M,x,0,0
11940,409,1,0,0,0,M,x,0,0
11960,410,1,0,0,0,M,x,0,0
11980,409,1,0,0,0,M,x,0,0
12000,409,1,0,0,0,M,x,0,0
12020,409,1,0,0,0,M,x,0,0
12040,408,1,0,0,0,M,x,0,0
12060,408,1,0,0,0,M,x,0,0
12080,406,2,0,1,0,M,x,0,0
12100,406,3,0,1,0,M,x,0,0
12120,405,4,0,1,0,M,x,0,0
12140,404,4,0,0,0,M,x,0,0
12160,404,4,0,0,0,M,x,0,0
12180,404,4,0,0,0,M,x,0,0
12200,407,4,0,0,0,M,x,0,0
12220,411,4,0,0,0,M,x,0,0
12240,419,4,0,0,0,M,x,0,0
12260,429,4,0,0,0,M,x,0,0
12280,439,4,0,0,0,M,x,0,0
12300,451,4,0,0,0,M,x,0,0
12320,462,4,0,0,0,M,x,0,0
12340,471,4,0,0,0,M,x,0,0
12360,479,4,0,0,0,M,x,0,0
12380,486,4,0,0,0,M,x,0,0
12400,494,4,0,0,0,M,x,0,0
12420,501,4,0,0,0,M,x,0,0
12440,507,4,0,0,0,M,x,0,0
12460,514,4,0,0,0,M,x,0,0
12480,518,4,0,0,0,M,x,0,0
12500,524,4,0,0,0,M,x,0,0
12520,527,4,0,0,0,M,x,0,0
12540,530,4,0,0,0,M,x,0,0
12560,532,4,0,0,0,M,x,0,0
12580,533,4,0,0,0,M,x,0,0
12600,534,4,0,0,0,M,x,0,0
12620,533,4,0,0,0,M,x,0,0
12640,532,4,0,0,0,M,x,0,0
12660,530,4,0,0,0,M,x,0,0
12680,527,4,0,0,0,M,x,0,0
12700,524,4,0,0,0,M,x,0,0
12720,519,4,0,0,0,M,x,0,0
12740,513,4,0,0,0,M,x,0,0
12760,506,4,0,0,0,M,x,0,0
12780,497,4,0,0,0,M,x,0,0
12800,489,4,0,0,0,M,x,0,0
12820,479,4,0,0,0,M,x,0,0
12840,470,4,0,0,0,M,x,0,0
12860,460,4,0,0,0,M,x,0,0
12880,450,4,0,0,0,M,x,0,0
12900,442,4,0,0,0,M,x,0,0
12920,432,4,0,0,0,M,x,0,0
12940,424,4,0,0,0,M,x,0,0
12960,417,4,0,0,0,M,x,0,0
12980,409,4,0,0,0,M,x,0,0
13000,402,4,0,0,0,M,x,0,0
13020,395,4,0,0,0,M,x,0,0
13040,389,4,0,0,0,M,x,0,0
13060,384,4,0,0,0,M,x,0,0
13080,379,4,0,0,0,M,x,0,0
13100,376,4,0,0,0,M,x,0,0
13120,372,4,0,0,0,M,x,0,0
13140,370,4,0,0,0,M,x,0,0
13160,369,4,0,0,0,M,x,0,0
13180,369,4,0,0,0,M,x,0,0
13200,369,4,0,0,0,M,x,0,0
13220,369,4,0,0,0,M,x,0,0
13240,370,4,0,0,0,M,x,0,0
13260,369,4,0,0,0,M,x,0,0
13280,368,4,0,0,0,M,x,0,0
13300,369,4,0,0,0,M,x,0,0
13320,368,4,0,0,0,M,x,0,0
13340,368,4,0,0,0,M,x,0,0
13360,367,4,0,0,0,M,x,0,0
13380,366,4,0,0,0,M,x,0,0
13400,366,4,0,0,0,M,x,0,0
13420,365,4,0,0,0,M,x,0,0
13440,365,4,0,0,0,M,x,0,0
13460,364,4,0,0,0,M,x,0,0
13480,363,4,0,0,0,M,x,0,0
13500,363,4,0,0,0,M,x,0,0
13520,362,4,0,0,0,M,x,0,0
13540,361,4,0,0,0,M,x,0,0
13560,360,4,0,0,0,M,x,0,0
13580,359,4,0,0,0,M,x,0,0
13600,359,4,0,0,0,M,x,0,0
13620,358,4,0,0,0,M,x,0,0
13640,358,4,0,0,0,M,x,0,0
13660,357,4,0,0,0,M,x,0,0
13680,356,4,0,0,0,M,x,0,0
13700,356,4,0,0,0,M,x,0,0
13720,355,4,0,0,0,M,x,0,0
13740,355,4,0,0,0,M,x,0,0
13760,354,4,0,0,0,M,x,0,0
13780,353,4,0,0,0,M,x,0,0
13800,353,4,0,0,0,M,x,0,0
13820,352,4,0,0,0,M,x,0,0
13840,352,4,0,0,0,M,x,0,0
13860,351,4,0,0,0,M,x,0,0
13880,351,4,0,0,0,M,x,0,0
13900,351,4,0,0,0,M,x,0,0
13920,350,4,0,0,0,M,x,0,0
13940,350,4,0,0,0,M,x,0,0
13960,349,4,0,0,0,M,x,0,0
13980,348,4,0,0,0,M,x,0,0
14000,347,4,0,0,0,M,x,0,0
14020,345,4,0,0,0,M,x,0,0
14040,345,4,0,0,0,M,x,0,0
14060,343,4,0,0,0,M,x,0,0
14080,342,4,0,0,0,M,x,0,0
14100,341,4,0,0,0,M,x,0,0
14120,338,4,0,0,0,M,x,0,0
14140,336,4,0,0,0,M,x,0,0
14160,334,4,0,0,0,M,x,0,0
14180,332,4,0,0,0,M,x,0,0
14200,330,4,0,0,0,M,x,0,0
14220,327,4,0,0,0,M,x,0,0
14240,325,4,0,0,0,M,x,0,0
14260,322,4,0,0,0,M,x,0,0
14280,319,4,0,0,0,M,x,0,0
14300,317,4,0,0,0,M,x,0,0
14320,314,4,0,0,0,M,x,0,0
14340,313,4,0,0,0,M,x,0,0
14360,311,4,0,0,0,M,x,0,0
14380,309,4,0,0,0,M,x,0,0
14400,308,4,0,0,0,M,x,0,0
14420,306,4,0,0,0,M,x,0,0
14440,305,4,0,0,0,M,x,0,0
14460,302,4,0,0,0,M,x,0,0
14480,300,4,0,0,0,M,x,0,0
14500,298,4,0,0,0,M,x,0,0
14520,295,4,0,0,0,M,x,0,0
14540,293,4,0,0,0,M,x,0,0
14560,290,4,0,0,0,M,x,0,0
14580,287,4,0,0,0,M,x,0,0
14600,283,4,0,0,0,M,x,0,0
14620,279,4,0,0,0,M,x,0,0
14640,275,4,0,0,0,M,x,0,0
14660,274,4,0,0,0,M,x,0,0
14680,275,4,0,0,0,M,x,0,0
14700,276,4,0,0,0,M,x,0,0
14720,277,4,0,0,0,M,x,0,0
14740,277,4,0,0,0,M,x,0,0
14760,275,4,0,0,0,M,x,0,0
14780,275,4,0,0,0,M,x,0,0
14800,273,4,0,0,0,M,x,0,0
14820,272,4,0,0,0,M,x,0,0
14840,271,4,0,0,0,M,x,0,0
14860,269,4,0,0,0,M,x,0,0
14880,268,4,0,0,0,M,x,0,0
14900,266,4,0,0,0,M,x,0,0
14920,264,4,0,0,0,M,x,0,0
14940,263,4,0,0,0,M,x,0,0
14960,261,4,0,0,0,M,x,0,0
14980,260,4,0,0,0,M,x,0,0
15000,257,4,0,0,0,M,x,0,0
15020,254,4,0,0,0,M,x,0,0
15040,252,4,0,0,0,M,x,0,0
15060,251,4,0,0,0,M,x,0,0
15080,251,4,0,0,0,M,x,0,0
15100,252,4,0,0,0,M,x,0,0
15120,253,4,0,0,0,M,x,0,0
15140,254,4,0,0,0,M,x,0,0
15160,255,4,0,0,0,M,x,0,0
15180,257,4,0,0,0,M,x,0,0
15200,258,4,0,0,0,M,x,0,0
15220,260,4,0,0,0,M,x,0,0
15240,262,4,0,0,0,M,x,0,0
15260,264,4,0,0,0,M,x,0,0
15280,266,4,0,0,0,M,x,0,0
15300,267,4,0,0,0,M,x,0,0
15320,269,4,0,0,0,M,x,0,0
15340,271,4,0,0,0,M,x,0,0
15360,271,4,0,0,0,M,x,0,0
