t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
3900,268,0,0,0,0,M,x,0,0
3920,268,0,0,0,0,M,x,0,0
3940,268,0,0,0,0,M,x,0,0
3960,268,0,0,0,0,M,x,0,0
3980,268,0,0,0,0,M,x,0,0
4000,267,0,0,0,0,M,x,0,0
4020,268,0,0,0,0,M,x,0,0
4040,268,0,0,0,0,M,x,0,0
4060,267,0,0,0,0,M,x,0,0
4080,268,0,0,0,0,M,x,0,0
4100,268,0,0,0,0,M,x,0,0
4120,268,0,0,0,0,M,x,0,0
4140,268,0,0,0,0,M,x,0,0
4160,268,0,0,0,0,M,x,0,0
4180,268,0,0,0,0,M,x,0,0
4200,268,0,0,0,0,M,x,0,0
4220,268,0,0,0,0,M,x,0,0
4240,268,0,0,0,0,M,x,0,0
4260,267,0,0,0,0,M,x,0,0
4280,268,0,0,0,0,M,x,0,0
4300,268,0,0,0,0,M,x,0,0
4320,268,0,0,0,0,M,x,0,0
4340,268,0,0,0,0,M,x,0,0
4360,267,0,0,0,0,M,x,0,0
4380,268,0,0,0,0,M,x,0,0
4400,267,0,0,0,0,M,x,0,0
4420,268,0,0,0,0,M,x,0,0
4440,267,0,0,0,0,M,x,0,0
4460,267,0,0,0,0,M,x,0,0
4480,267,0,0,0,0,M,x,0,0
4500,267,0,0,0,0,M,x,0,0
4520,267,0,0,0,0,M,x,0,0
4540,267,0,0,0,0,M,x,0,0
4560,267,0,0,0,0,M,x,0,0
4580,267,0,0,0,0,M,x,0,0
4600,267,0,0,0,0,M,x,0,0
4620,267,0,0,0,0,M,x,0,0
4640,267,0,0,0,0,M,x,0,0
4660,267,0,0,0,0,M,x,0,0
4680,267,0,0,0,0,M,x,0,0
4700,267,0,0,0,0,M,x,0,0
4720,267,0,0,0,0,M,x,0,0
4740,267,0,0,0,0,M,x,0,0
4760,267,0,0,0,0,M,x,0,0
4780,267,0,0,0,0,M,x,0,0
4800,267,0,0,0,0,M,x,0,0
4820,267,0,0,0,0,M,x,0,0
4840,267,0,0,0,0,M,x,0,0
4860,267,0,0,0,0,M,x,0,0
4880,267,0,0,0,0,M,x,0,0
4900,267,0,0,0,0,M,x,0,0
4920,267,0,0,0,0,M,x,0,0
4940,267,0,0,0,0,M,x,0,0
4960,267,0,0,0,0,M,x,0,0
4980,267,0,0,0,0,M,x,0,0
5000,267,0,0,0,0,M,x,0,0
5020,267,0,0,0,0,M,x,0,0
5040,267,0,0,0,0,M,x,0,0
5060,267,0,0,0,0,M,x,0,0
5080,267,0,0,0,0,M,x,0,0
5100,266,0,0,0,0,M,x,0,0
5120,267,0,0,0,0,M,x,0,0
5140,266,0,0,0,0,M,x,0,0
5160,266,0,0,0,0,M,x,0,0
5180,266,0,0,0,0,M,x,0,0
5200,266,0,0,0,0,M,x,0,0
5220,266,0,0,0,0,M,x,0,0
5240,265,0,0,0,0,M,x,0,0
5260,265,0,0,0,0,M,x,0,0
5280,266,0,0,0,0,M,x,0,0
5300,265,0,0,0,0,M,x,0,0
5320,266,0,0,0,0,M,x,0,0
5340,265,0,0,0,0,M,x,0,0
5360,266,0,0,0,0,M,x,0,0
5380,266,0,0,0,0,M,x,0,0
5400,265,0,0,0,0,M,x,0,0
5420,266,0,0,0,0,M,x,0,0
5440,266,0,0,0,0,M,x,0,0
5460,266,0,0,0,0,M,x,0,0
5480,266,0,0,0,0,M,x,0,0
5500,265,0,0,0,0,M,x,0,0
5520,266,0,0,0,0,M,x,0,0
5540,265,0,0,0,0,M,x,0,0
5560,265,0,0,0,0,M,x,0,0
5580,265,0,0,0,0,M,x,0,0
5600,265,0,0,0,0,M,x,0,0
5620,266,0,0,0,0,M,x,0,0
5640,265,0,0,0,0,M,x,0,0
5660,265,0,0,0,0,M,x,0,0
5680,265,0,0,0,0,M,x,0,0
5700,265,0,0,0,0,M,x,0,0
5720,265,0,0,0,0,M,x,0,0
5740,265,0,0,0,0,M,x,0,0
5760,265,0,0,0,0,M,x,0,0
5780,264,0,0,0,0,M,x,0,0
5800,264,0,0,0,0,M,x,0,0
5820,264,0,0,0,0,M,x,0,0
5840,264,0,0,0,0,M,m,0,0
5860,264,0,0,0,0,M,m,0,0
5880,264,0,0,0,0,M,m,0,0
5900,264,0,0,0,0,M,m,0,0
5920,265,0,0,0,0,M,m,0,0
5940,264,0,0,0,0,M,m,0,0
5960,264,0,0,0,0,M,m,0,0
5980,264,0,0,0,0,M,m,0,0
