t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
5680,250,0,0,0,0,M,x,0,0
5700,250,0,0,0,0,M,x,0,0
5720,249,0,0,0,0,M,x,0,0
5740,250,0,0,0,0,M,x,0,0
5760,250,0,0,0,0,M,x,0,0
5780,250,0,0,0,0,M,x,0,0
5800,250,0,0,0,0,M,x,0,0
5820,250,0,0,0,0,M,x,0,0
5840,249,0,0,0,0,M,x,0,0
5860,249,0,0,0,0,M,x,0,0
5880,250,0,0,0,0,M,x,0,0
5900,250,0,0,0,0,M,x,0,0
5920,250,0,0,0,0,M,x,0,0
5940,250,0,0,0,0,M,x,0,0
5960,250,0,0,0,0,M,x,0,0
5980,250,0,0,0,0,M,x,0,0
6000,250,0,0,0,0,M,x,0,0
6020,249,0,0,0,0,M,x,0,0
6040,250,0,0,0,0,M,x,0,0
6060,250,0,0,0,0,M,x,0,0
6080,250,0,0,0,0,M,x,0,0
6100,250,0,0,0,0,M,x,0,0
6120,250,0,0,0,0,M,x,0,0
6140,250,0,0,0,0,M,x,0,0
6160,250,0,0,0,0,M,x,0,0
6180,250,0,0,0,0,M,x,0,0
6200,250,0,0,0,0,M,x,0,0
6220,250,0,0,0,0,M,x,0,0
6240,250,0,0,0,0,M,x,0,0
6260,250,0,0,0,0,M,x,0,0
6280,250,0,0,0,0,M,x,0,0
6300,250,0,0,0,0,M,x,0,0
6320,249,0,0,0,0,M,x,0,0
6340,250,0,0,0,0,M,x,0,0
6360,250,0,0,0,0,M,x,0,0
6380,250,0,0,0,0,M,x,0,0
6400,250,0,0,0,0,M,x,0,0
6420,250,0,0,0,0,M,x,0,0
6440,250,0,0,0,0,M,x,0,0
6460,250,0,0,0,0,M,x,0,0
6480,250,0,0,0,0,M,x,0,0
6500,250,0,0,0,0,M,x,0,0
6520,250,0,0,0,0,M,x,0,0
6540,250,0,0,0,0,M,x,0,0
6560,250,0,0,0,0,M,x,0,0
6580,250,0,0,0,0,M,x,0,0
6600,250,0,0,0,0,M,x,0,0
6620,250,0,0,0,0,M,x,0,0
6640,250,0,0,0,0,M,x,0,0
6660,250,0,0,0,0,M,x,0,0
6680,250,0,0,0,0,M,x,0,0
6700,250,0,0,0,0,M,x,0,0
6720,250,0,0,0,0,M,x,0,0
6740,250,0,0,0,0,M,x,0,0
6760,250,0,0,0,0,M,x,0,0
6780,250,0,0,0,0,M,x,0,0
6800,250,0,0,0,0,M,x,0,0
6820,250,0,0,0,0,M,x,0,0
6840,250,0,0,0,0,M,x,0,0
6860,250,0,0,0,0,M,x,0,0
6880,250,0,0,0,0,M,x,0,0
6900,250,0,0,0,0,M,x,0,0
6920,250,0,0,0,0,M,x,0,0
6940,250,0,0,0,0,M,x,0,0
6960,250,0,0,0,0,M,x,0,0
6980,250,0,0,0,0,M,x,0,0
7000,250,0,0,0,0,M,x,0,0
7020,250,0,0,0,0,M,x,0,0
7040,250,0,0,0,0,M,x,0,0
7060,250,0,0,0,0,M,x,0,0
7080,250,0,0,0,0,M,x,0,0
7100,250,0,0,0,0,M,x,0,0
7120,250,0,0,0,0,M,x,0,0
7140,250,0,0,0,0,M,x,0,0
7160,250,0,0,0,0,M,x,0,0
7180,250,0,0,0,0,M,x,0,0
7200,250,0,0,0,0,M,x,0,0
7220,250,0,0,0,0,M,x,0,0
7240,250,0,0,0,0,M,x,0,0
7260,250,0,0,0,0,M,x,0,0
7280,250,0,0,0,0,M,x,0,0
7300,250,0,0,0,0,M,x,0,0
7320,250,0,0,0,0,M,x,0,0
7340,250,0,0,0,0,M,x,0,0
7360,250,0,0,0,0,M,x,0,0
7380,250,0,0,0,0,M,x,0,0
7400,250,0,0,0,0,M,x,0,0
7420,250,0,0,0,0,M,x,0,0
7440,250,0,0,0,0,M,x,0,0
7460,250,0,0,0,0,M,x,0,0
7480,250,0,0,0,0,M,x,0,0
7500,250,0,0,0,0,M,x,0,0
7520,250,0,0,0,0,M,x,0,0
7540,250,0,0,0,0,M,x,0,0
7560,250,0,0,0,0,M,x,0,0
7580,250,0,0,0,0,M,x,0,0
7600,250,0,0,0,0,M,x,0,0
7620,250,0,0,0,0,M,x,0,0
7640,250,0,0,0,0,M,x,0,0
7660,250,0,0,0,0,M,x,0,0
7680,250,0,0,0,0,M,x,0,0
7700,250,0,0,0,0,M,x,0,0
7720,250,0,0,0,0,M,x,0,0
7740,250,0,0,0,0,M,x,0,0
7760,250,0,0,0,0,M,x,0,0
7780,250,0,0,0,0,M,x,0,0
7800,250,0,0,0,0,M,x,0,0
7820,250,0,0,0,0,M,x,0,0
7840,250,0,0,0,0,M,x,0,0
7860,249,0,0,0,0,M,x,0,0
7880,250,0,0,0,0,M,x,0,0
7900,250,0,0,0,0,M,x,0,0
7920,250,0,0,0,0,M,x,0,0
7940,250,0,0,0,0,M,x,0,0
7960,250,0,0,0,0,M,x,0,0
7980,250,0,0,0,0,M,x,0,0
8000,250,0,0,0,0,M,x,0,0
8020,250,0,0,0,0,M,x,0,0
8040,250,0,0,0,0,M,x,0,0
8060,250,0,0,0,0,M,x,0,0
8080,250,0,0,0,0,M,x,0,0
8100,250,0,0,0,0,M,x,0,0
8120,250,0,0,0,0,M,x,0,0
8140,250,0,0,0,0,M,x,0,0
8160,250,0,0,0,0,M,x,0,0
8180,250,0,0,0,0,M,x,0,0
8200,250,0,0,0,0,M,x,0,0
8220,250,0,0,0,0,M,x,0,0
8240,250,0,0,0,0,M,x,0,0
8260,249,0,0,0,0,M,x,0,0
8280,250,0,0,0,0,M,x,0,0
8300,250,0,0,0,0,M,x,0,0
8320,250,0,0,0,0,M,x,0,0
8340,250,0,0,0,0,M,x,0,0
8360,249,0,0,0,0,M,x,0,0
8380,250,0,0,0,0,M,x,0,0
8400,250,0,0,0,0,M,x,0,0
8420,250,0,0,0,0,M,x,0,0
8440,250,0,0,0,0,M,x,0,0
8460,249,0,0,0,0,M,x,0,0
8480,250,0,0,0,0,M,x,0,0
8500,250,0,0,0,0,M,x,0,0
8520,250,0,0,0,0,M,x,0,0
8540,250,0,0,0,0,M,x,0,0
8560,250,0,0,0,0,M,x,0,0
8580,250,0,0,0,0,M,x,0,0
8600,250,0,0,0,0,M,x,0,0
8620,250,0,0,0,0,M,x,0,0
8640,250,0,0,0,0,M,x,0,0
8660,249,0,0,0,0,M,x,0,0
8680,250,0,0,0,0,M,x,0,0
8700,250,0,0,0,0,M,x,0,0
8720,250,0,0,0,0,M,x,0,0
8740,250,0,0,0,0,M,x,0,0
8760,249,0,0,0,0,M,x,0,0
8780,250,0,0,0,0,M,x,0,0
8800,250,0,0,0,0,M,x,0,0
8820,250,0,0,0,0,M,x,0,0
8840,250,0,0,0,0,M,x,0,0
8860,249,0,0,0,0,M,x,0,0
8880,250,0,0,0,0,M,x,0,0
8900,250,0,0,0,0,M,x,0,0
8920,250,0,0,0,0,M,x,0,0
8940,250,0,0,0,0,M,x,0,0
8960,249,0,0,0,0,M,x,0,0
8980,250,0,0,0,0,M,x,0,0
9000,249,0,0,0,0,M,x,0,0
9020,250,0,0,0,0,M,x,0,0
9040,250,0,0,0,0,M,x,0,0
9060,250,0,0,0,0,M,x,0,0
9080,250,0,0,0,0,M,x,0,0
9100,250,0,0,0,0,M,x,0,0
9120,250,0,0,0,0,M,x,0,0
9140,250,0,0,0,0,M,x,0,0
9160,250,0,0,0,0,M,x,0,0
9180,250,0,0,0,0,M,x,0,0
9200,249,0,0,0,0,M,x,0,0
9220,250,0,0,0,0,M,x,0,0
9240,250,0,0,0,0,M,x,0,0
9260,249,0,0,0,0,M,x,0,0
9280,250,0,0,0,0,M,x,0,0
9300,250,0,0,0,0,M,x,0,0
9320,250,0,0,0,0,M,x,0,0
9340,250,0,0,0,0,M,x,0,0
