t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
121520,241,0,0,0,0,M,x,0,0
121540,241,0,0,0,0,M,x,0,0
121560,241,0,0,0,0,M,x,0,0
121580,241,0,0,0,0,M,x,0,0
121600,241,0,0,0,0,M,x,0,0
121620,241,0,0,0,0,M,x,0,0
121640,241,0,0,0,0,M,x,0,0
121660,241,0,0,0,0,M,x,0,0
121680,241,0,0,0,0,M,x,0,0
121700,241,0,0,0,0,M,x,0,0
121720,241,0,0,0,0,M,x,0,0
121740,241,0,0,0,0,M,x,0,0
121760,241,0,0,0,0,M,x,0,0
121780,241,0,0,0,0,M,x,0,0
121800,241,0,0,0,0,M,x,0,0
121820,241,0,0,0,0,M,x,0,0
121840,241,0,0,0,0,M,x,0,0
121860,241,0,0,0,0,M,x,0,0
121880,241,0,0,0,0,M,x,0,0
121900,241,0,0,0,0,M,x,0,0
121920,241,0,0,0,0,M,x,0,0
121940,241,0,0,0,0,M,x,0,0
121960,241,0,0,0,0,M,x,0,0
121980,241,0,0,0,0,M,x,0,0
122000,241,0,0,0,0,M,x,0,0
122020,241,0,0,0,0,M,x,0,0
122040,241,0,0,0,0,M,x,0,0
122060,241,0,0,0,0,M,x,0,0
122080,241,0,0,0,0,M,x,0,0
122100,241,0,0,0,0,M,x,0,0
122120,241,0,0,0,0,M,x,0,0
122140,241,0,0,0,0,M,x,0,0
122160,241,0,0,0,0,M,x,0,0
122180,241,0,0,0,0,M,x,0,0
122200,241,0,0,0,0,M,x,0,0
122220,241,0,0,0,0,M,x,0,0
122240,241,0,0,0,0,M,x,0,0
122260,241,0,0,0,0,M,x,0,0
122280,241,0,0,0,0,M,x,0,0
122300,241,0,0,0,0,M,x,0,0
122320,241,0,0,0,0,M,x,0,0
122340,241,0,0,0,0,M,x,0,0
122360,241,0,0,0,0,M,x,0,0
122380,241,0,0,0,0,M,x,0,0
122400,241,0,0,0,0,M,x,0,0
122420,241,0,0,0,0,M,x,0,0
122440,241,0,0,0,0,M,x,0,0
122460,241,0,0,0,0,M,x,0,0
122480,241,0,0,0,0,M,x,0,0
122500,241,0,0,0,0,M,x,0,0
122520,240,0,0,0,0,M,x,0,0
122540,241,0,0,0,0,M,x,0,0
122560,241,0,0,0,0,M,x,0,0
122580,241,0,0,0,0,M,x,0,0
122600,241,0,0,0,0,M,x,0,0
122620,241,0,0,0,0,M,x,0,0
122640,241,0,0,0,0,M,x,0,0
122660,241,0,0,0,0,M,x,0,0
