t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
92300,254,0,0,0,0,M,x,0,0
92320,254,0,0,0,0,M,x,0,0
92340,254,0,0,0,0,M,x,0,0
92360,254,0,0,0,0,M,x,0,0
92380,254,0,0,0,0,M,x,0,0
92400,254,0,0,0,0,M,x,0,0
92420,254,0,0,0,0,M,x,0,0
92440,254,0,0,0,0,M,x,0,0
92460,254,0,0,0,0,M,x,0,0
92480,254,0,0,0,0,M,x,0,0
92500,254,0,0,0,0,M,x,0,0
92520,254,0,0,0,0,M,x,0,0
92540,254,0,0,0,0,M,x,0,0
92560,254,0,0,0,0,M,x,0,0
92580,254,0,0,0,0,M,x,0,0
92600,254,0,0,0,0,M,x,0,0
92620,254,0,0,0,0,M,x,0,0
92640,254,0,0,0,0,M,x,0,0
92660,254,0,0,0,0,M,x,0,0
92680,254,0,0,0,0,M,x,0,0
92700,254,0,0,0,0,M,x,0,0
92720,254,0,0,0,0,M,x,0,0
92740,254,0,0,0,0,M,x,0,0
92760,254,0,0,0,0,M,x,0,0
92780,254,0,0,0,0,M,x,0,0
92800,254,0,0,0,0,M,x,0,0
92820,254,0,0,0,0,M,x,0,0
92840,254,0,0,0,0,M,x,0,0
92860,254,0,0,0,0,M,x,0,0
92880,254,0,0,0,0,M,x,0,0
92900,254,0,0,0,0,M,x,0,0
92920,254,0,0,0,0,M,x,0,0
92940,254,0,0,0,0,M,x,0,0
92960,254,0,0,0,0,M,x,0,0
92980,254,0,0,0,0,M,x,0,0
93000,254,0,0,0,0,M,x,0,0
93020,254,0,0,0,0,M,x,0,0
93040,254,0,0,0,0,M,x,0,0
93060,254,0,0,0,0,M,x,0,0
93080,254,0,0,0,0,M,x,0,0
93100,254,0,0,0,0,M,x,0,0
93120,254,0,0,0,0,M,x,0,0
93140,254,0,0,0,0,M,x,0,0
93160,254,0,0,0,0,M,x,0,0
93180,254,0,0,0,0,M,x,0,0
93200,254,0,0,0,0,M,x,0,0
93220,254,0,0,0,0,M,x,0,0
93240,254,0,0,0,0,M,x,0,0
93260,254,0,0,0,0,M,x,0,0
93280,254,0,0,0,0,M,x,0,0
93300,254,0,0,0,0,M,x,0,0
93320,254,0,0,0,0,M,x,0,0
93340,254,0,0,0,0,M,x,0,0
93360,254,0,0,0,0,M,x,0,0
93380,254,0,0,0,0,M,x,0,0
93400,254,0,0,0,0,M,x,0,0
93420,254,0,0,0,0,M,x,0,0
93440,254,0,0,0,0,M,x,0,0
93460,254,0,0,0,0,M,x,0,0
93480,254,0,0,0,0,M,x,0,0
93500,254,0,0,0,0,M,x,0,0
93520,254,0,0,0,0,M,x,0,0
93540,254,0,0,0,0,M,x,0,0
93560,254,0,0,0,0,M,x,0,0
93580,254,0,0,0,0,M,x,0,0
93600,254,0,0,0,0,M,x,0,0
93620,254,0,0,0,0,M,x,0,0
93640,254,0,0,0,0,M,x,0,0
93660,254,0,0,0,0,M,x,0,0
93680,254,0,0,0,0,M,x,0,0
93700,254,0,0,0,0,M,x,0,0
93720,254,0,0,0,0,M,x,0,0
93740,254,0,0,0,0,M,x,0,0
93760,254,0,0,0,0,M,x,0,0
93780,254,0,0,0,0,M,x,0,0
93800,254,0,0,0,0,M,x,0,0
93820,254,0,0,0,0,M,x,0,0
93840,254,0,0,0,0,M,x,0,0
93860,254,0,0,0,0,M,x,0,0
93880,254,0,0,0,0,M,x,0,0
93900,254,0,0,0,0,M,x,0,0
93920,254,0,0,0,0,M,x,0,0
93940,254,0,0,0,0,M,x,0,0
93960,254,0,0,0,0,M,x,0,0
93980,254,0,0,0,0,M,x,0,0
94000,254,0,0,0,0,M,x,0,0
94020,254,0,0,0,0,M,x,0,0
94040,254,0,0,0,0,M,x,0,0
94060,254,0,0,0,0,M,x,0,0
94080,254,0,0,0,0,M,x,0,0
94100,254,0,0,0,0,M,x,0,0
94120,254,0,0,0,0,A,u,0,0
94140,254,0,0,0,0,A,u,0,0
94160,254,0,0,0,0,A,u,0,0
94180,254,0,0,0,0,A,u,0,0
94200,254,0,0,0,0,A,u,0,0
94220,254,0,0,0,0,A,u,0,0
94240,254,0,0,0,0,A,u,0,0
94260,254,0,0,0,0,A,u,0,0
94280,254,0,0,0,0,A,u,0,0
94300,254,0,0,0,0,A,u,0,0
94320,254,0,0,0,0,A,u,0,0
94340,254,0,0,0,0,A,u,0,0
94360,254,0,0,0,0,A,u,0,0
94380,254,0,0,0,0,A,u,0,0
94400,254,0,0,0,0,A,u,0,0
94420,254,0,0,0,0,A,u,0,0
94440,254,0,0,0,0,A,u,0,0
94460,254,0,0,0,0,A,u,0,0
94480,254,0,0,0,0,A,u,0,0
94500,254,0,0,0,0,A,u,0,0
94520,254,0,0,0,0,A,u,0,0
94540,254,0,0,0,0,A,u,0,0
94560,254,0,0,0,0,A,u,0,0
94580,254,0,0,0,0,A,u,0,0
94600,254,0,0,0,0,A,u,0,0
94620,254,0,0,0,0,A,u,0,0
94640,254,0,0,0,0,A,u,0,0
94660,254,0,0,0,0,A,u,0,0
94680,254,0,0,0,0,A,u,0,0
94700,254,0,0,0,0,A,u,0,0
94720,254,0,0,0,0,A,u,0,0
94740,254,0,0,0,0,A,u,0,0
94760,254,0,0,0,0,A,u,0,0
94780,254,0,0,0,0,A,u,0,0
94800,254,0,0,0,0,A,u,0,0
94820,254,0,0,0,0,A,u,0,0
94840,254,0,0,0,0,A,u,0,0
94860,254,0,0,0,0,A,u,0,0
94880,254,0,0,0,0,A,u,0,0
94900,254,0,0,0,0,A,u,0,0
94920,254,0,0,0,0,A,u,0,0
94940,254,0,0,0,0,A,u,0,0
94960,255,0,0,0,0,A,u,0,0
94980,254,0,0,0,0,A,u,0,0
95000,254,0,0,0,0,A,u,0,0
95020,254,0,0,0,0,A,u,0,0
95040,254,0,0,0,0,A,u,0,0
95060,255,0,0,0,0,A,u,0,0
95080,254,0,0,0,0,A,u,0,0
95100,254,0,0,0,0,A,u,0,0
95120,254,0,0,0,0,A,u,0,0
95140,254,0,0,0,0,A,u,0,0
95160,254,0,0,0,0,A,u,0,0
95180,254,0,0,0,0,A,u,0,0
95200,254,0,0,0,0,A,u,0,0
95220,254,0,0,0,0,A,u,0,0
95240,254,0,0,0,0,A,u,0,0
95260,254,0,0,0,0,A,u,0,0
95280,254,0,0,0,0,A,u,0,0
95300,254,0,0,0,0,A,u,0,0
95320,254,0,0,0,0,A,u,0,0
95340,254,0,0,0,0,A,u,0,0
95360,254,0,0,0,0,A,u,0,0
95380,254,0,0,0,0,A,u,0,0
95400,254,0,0,0,0,A,u,0,0
95420,254,0,0,0,0,A,u,0,0
95440,254,0,0,0,0,A,u,0,0
95460,254,0,0,0,0,A,u,0,0
95480,254,0,0,0,0,A,u,0,0
95500,254,0,0,0,0,A,u,0,0
95520,254,0,0,0,0,A,u,0,0
95540,254,0,0,0,0,A,u,0,0
95560,254,0,0,0,0,A,u,0,0
95580,254,0,0,0,0,A,u,0,0
95600,254,0,0,0,0,A,u,0,0
95620,254,0,0,0,0,A,u,0,0
95640,254,0,0,0,0,A,u,0,0
95660,254,0,0,0,0,A,u,0,0
95680,254,0,0,0,0,A,u,0,0
95700,254,0,0,0,0,A,u,0,0
95720,254,0,0,0,0,A,u,0,0
95740,254,0,0,0,0,A,u,0,0
95760,254,0,0,0,0,A,u,0,0
95780,254,0,0,0,0,A,u,0,0
95800,254,0,0,0,0,A,u,0,0
95820,254,0,0,0,0,A,u,0,0
95840,254,0,0,0,0,A,u,0,0
95860,254,0,0,0,0,A,u,0,0
95880,254,0,0,0,0,A,u,0,0
95900,254,0,0,0,0,A,u,0,0
95920,254,0,0,0,0,A,u,0,0
95940,254,0,0,0,0,A,u,0,0
95960,254,0,0,0,0,A,u,0,0
95980,254,0,0,0,0,A,u,0,0
96000,254,0,0,0,0,A,u,0,0
96020,254,0,0,0,0,A,u,0,0
96040,254,0,0,0,0,A,u,0,0
96060,254,0,0,0,0,A,u,0,0
96080,254,0,0,0,0,A,u,0,0
96100,254,0,0,0,0,A,u,0,0
96120,254,0,0,0,0,A,u,0,0
96140,254,0,0,0,0,A,u,0,0
96160,254,0,0,0,0,A,u,0,0
96180,254,0,0,0,0,A,u,0,0
96200,254,0,0,0,0,A,u,0,0
96220,254,0,0,0,0,A,u,0,0
96240,254,0,0,0,0,A,u,0,0
96260,254,0,0,0,0,A,u,0,0
96280,254,0,0,0,0,A,u,0,0
96300,254,0,0,0,0,A,u,0,0
96320,254,0,0,0,0,A,u,0,0
96340,254,0,0,0,0,A,u,0,0
96360,254,0,0,0,0,A,u,0,0
96380,254,0,0,0,0,A,u,0,0
96400,254,0,0,0,0,A,u,0,0
96420,254,0,0,0,0,A,u,0,0
96440,254,0,0,0,0,A,u,0,0
96460,254,0,0,0,0,A,u,0,0
96480,254,0,0,0,0,A,u,0,0
96500,254,0,0,0,0,A,u,0,0
96520,254,0,0,0,0,A,u,0,0
96540,254,0,0,0,0,A,u,0,0
96560,254,0,0,0,0,A,u,0,0
96580,254,0,0,0,0,A,u,0,0
96600,254,0,0,0,0,A,u,0,0
96620,254,0,0,0,0,A,u,0,0
96640,254,0,0,0,0,A,u,0,0
96660,254,0,0,0,0,A,u,0,0
96680,254,0,0,0,0,A,u,0,0
96700,254,0,0,0,0,A,u,0,0
96720,254,0,0,0,0,A,u,0,0
96740,254,0,0,0,0,A,u,0,0
96760,254,0,0,0,0,A,u,0,0
96780,254,0,0,0,0,A,u,0,0
96800,254,0,0,0,0,A,u,0,0
96820,254,0,0,0,0,A,u,0,0
96840,254,0,0,0,0,A,u,0,0
96860,254,0,0,0,0,A,u,0,0
96880,254,0,0,0,0,A,u,0,0
96900,255,0,0,0,0,A,u,0,0
96920,254,0,0,0,0,A,u,0,0
96940,254,0,0,0,0,A,u,0,0
96960,254,0,0,0,0,A,u,0,0
96980,254,0,0,0,0,A,u,0,0
97000,255,0,0,0,0,A,u,0,0
97020,254,0,0,0,0,A,u,0,0
97040,254,0,0,0,0,A,u,0,0
97060,254,0,0,0,0,A,u,0,0
97080,254,0,0,0,0,A,u,0,0
97100,254,0,0,0,0,A,u,0,0
97120,254,0,0,0,0,A,u,0,0
97140,254,0,0,0,0,A,u,0,0
97160,254,0,0,0,0,A,u,0,0
97180,254,0,0,0,0,A,u,0,0
97200,254,0,0,0,0,A,u,0,0
97220,254,0,0,0,0,A,u,0,0
97240,254,0,0,0,0,A,u,0,0
97260,254,0,0,0,0,A,u,0,0
97280,254,0,0,0,0,A,u,0,0
97300,254,0,0,0,0,A,u,0,0
97320,254,0,0,0,0,A,u,0,0
97340,254,0,0,0,0,A,u,0,0
97360,254,0,0,0,0,A,u,0,0
97380,254,0,0,0,0,A,u,0,0
97400,254,0,0,0,0,A,u,0,0
97420,254,0,0,0,0,A,u,0,0
97440,254,0,0,0,0,A,u,0,0
97460,254,0,0,0,0,A,u,0,0
97480,254,0,0,0,0,A,u,0,0
97500,254,0,0,0,0,A,u,0,0
97520,254,0,0,0,0,A,u,0,0
97540,254,0,0,0,0,A,u,0,0
97560,254,0,0,0,0,A,u,0,0
97580,254,0,0,0,0,A,u,0,0
97600,254,0,0,0,0,A,u,0,0
97620,254,0,0,0,0,A,u,0,0
97640,254,0,0,0,0,A,u,0,0
97660,254,0,0,0,0,A,u,0,0
97680,254,0,0,0,0,A,u,0,0
97700,254,0,0,0,0,A,u,0,0
97720,254,0,0,0,0,A,u,0,0
97740,254,0,0,0,0,A,u,0,0
97760,254,0,0,0,0,A,u,0,0
97780,254,0,0,0,0,A,u,0,0
97800,254,0,0,0,0,A,u,0,0
97820,254,0,0,0,0,A,u,0,0
97840,254,0,0,0,0,A,u,0,0
97860,254,0,0,0,0,A,u,0,0
97880,254,0,0,0,0,A,u,0,0
97900,254,0,0,0,0,A,u,0,0
97920,254,0,0,0,0,A,u,0,0
97940,254,0,0,0,0,A,u,0,0
97960,254,0,0,0,0,A,u,0,0
97980,254,0,0,0,0,A,u,0,0
98000,254,0,0,0,0,A,u,0,0
98020,254,0,0,0,0,A,u,0,0
98040,254,0,0,0,0,A,u,0,0
98060,254,0,0,0,0,A,u,0,0
98080,254,0,0,0,0,A,u,0,0
98100,254,0,0,0,0,A,u,0,0
98120,254,0,0,0,0,A,u,0,0
98140,255,0,0,0,0,A,u,0,0
98160,254,0,0,0,0,A,u,0,0
98180,254,0,0,0,0,A,u,0,0
98200,254,0,0,0,0,A,u,0,0
98220,254,0,0,0,0,A,u,0,0
98240,254,0,0,0,0,A,u,0,0
98260,254,0,0,0,0,A,u,0,0
98280,254,0,0,0,0,A,u,0,0
98300,254,0,0,0,0,A,u,0,0
98320,254,0,0,0,0,A,u,0,0
98340,254,0,0,0,0,A,u,0,0
98360,253,0,0,0,0,A,u,0,0
98380,253,0,0,0,0,A,u,0,0
98400,254,0,0,0,0,A,u,0,0
98420,253,0,0,0,0,A,u,0,0
98440,253,0,0,0,0,A,u,0,0
98460,252,0,0,0,0,A,u,0,0
98480,252,0,0,0,0,A,u,0,0
98500,252,0,0,0,0,A,u,0,0
98520,251,0,0,0,0,A,u,0,0
98540,252,0,0,0,0,A,u,0,0
98560,251,0,0,0,0,A,u,0,0
98580,251,0,0,0,0,A,u,0,0
98600,251,0,0,0,0,A,u,0,0
98620,250,0,0,0,0,A,u,0,0
98640,250,0,0,0,0,A,u,0,0
98660,250,0,0,0,0,A,u,0,0
98680,250,0,0,0,0,A,u,0,0
98700,250,0,0,0,0,A,u,0,0
98720,249,0,0,0,0,A,u,0,0
98740,249,0,0,0,0,A,u,0,0
98760,248,0,0,0,0,A,u,0,0
98780,248,0,0,0,0,A,u,0,0
98800,247,0,0,0,0,A,u,0,0
98820,247,0,0,0,0,A,u,0,0
98840,247,0,0,0,0,A,u,0,0
98860,246,0,0,0,0,A,u,0,0
98880,246,0,0,0,0,A,u,0,0
98900,245,0,0,0,0,A,u,0,0
98920,245,0,0,0,0,A,u,0,0
98940,245,0,0,0,0,A,u,0,0
98960,244,0,0,0,0,A,u,0,0
98980,244,0,0,0,0,A,u,0,0
99000,243,0,0,0,0,A,u,0,0
99020,243,0,0,0,0,A,u,0,0
99040,243,0,0,0,0,A,u,0,0
99060,242,0,0,0,0,A,u,0,0
99080,242,0,0,0,0,A,u,0,0
99100,242,0,0,0,0,A,u,0,0
99120,241,0,0,0,0,A,u,0,0
99140,242,0,0,0,0,A,u,0,0
99160,241,0,0,0,0,A,u,0,0
99180,241,0,0,0,0,A,u,0,0
99200,240,0,0,0,0,A,u,0,0
99220,240,0,0,0,0,A,u,0,0
99240,240,0,0,0,0,A,u,0,0
99260,240,0,0,0,0,A,u,0,0
99280,240,0,0,0,0,A,u,0,0
99300,239,0,0,0,0,A,u,0,0
99320,239,0,0,0,0,A,u,0,0
99340,239,0,0,0,0,A,u,0,0
99360,238,0,0,0,0,A,u,0,0
99380,239,0,0,0,0,A,u,0,0
99400,238,0,0,0,0,A,u,0,0
99420,238,0,0,0,0,A,u,0,0
99440,238,0,0,0,0,A,u,0,0
99460,237,0,0,0,0,A,u,0,0
99480,238,0,0,0,0,A,u,0,0
99500,237,0,0,0,0,A,u,0,0
99520,237,0,0,0,0,A,u,0,0
99540,237,0,0,0,0,A,u,0,0
99560,237,0,0,0,0,A,u,0,0
99580,237,0,0,0,0,A,u,0,0
99600,236,0,0,0,0,A,u,0,0
99620,236,0,0,0,0,A,u,0,0
99640,235,0,0,0,0,A,u,0,0
99660,234,0,0,0,0,A,u,0,0
99680,235,0,0,0,0,A,u,0,0
99700,234,0,0,0,0,A,u,0,0
99720,234,0,0,0,0,A,u,0,0
99740,234,0,0,0,0,A,u,0,0
99760,233,0,0,0,0,A,u,0,0
99780,234,0,0,0,0,A,u,0,0
99800,234,0,0,0,0,A,u,0,0
99820,233,0,0,0,0,A,u,0,0
99840,234,0,0,0,0,A,u,0,0
99860,233,0,0,0,0,A,u,0,0
99880,234,0,0,0,0,A,u,0,0
99900,233,0,0,0,0,A,u,0,0
99920,233,0,0,0,0,A,u,0,0
99940,233,0,0,0,0,A,u,0,0
99960,232,0,0,0,0,A,u,0,0
99980,232,0,0,0,0,A,u,0,0
100000,231,0,0,0,0,A,u,0,0
100020,231,0,0,0,0,A,u,0,0
100040,230,0,0,0,0,A,u,0,0
100060,228,0,0,0,0,A,u,0,0
100080,227,0,0,0,0,A,u,0,0
100100,226,0,0,0,0,A,u,0,0
100120,225,0,0,0,0,A,u,0,0
100140,225,0,0,0,0,A,u,0,0
100160,224,0,0,0,0,A,u,0,0
100180,225,0,0,0,0,A,u,0,0
100200,225,0,0,0,0,A,u,0,0
100220,226,0,0,0,0,A,u,0,0
100240,226,0,0,0,0,A,u,0,0
100260,225,0,0,0,0,A,u,0,0
100280,225,0,0,0,0,A,u,0,0
100300,225,0,0,0,0,A,u,0,0
100320,226,0,0,0,0,A,u,0,0
100340,227,0,0,0,0,A,u,0,0
100360,229,0,0,0,0,A,u,0,0
100380,231,0,0,0,0,A,u,0,0
100400,233,0,0,0,0,A,u,0,0
100420,235,0,0,0,0,A,u,0,0
100440,237,0,0,0,0,A,u,0,0
100460,238,0,0,0,0,A,u,0,0
100480,240,0,0,0,0,A,u,0,0
100500,240,0,0,0,0,A,u,0,0
100520,241,0,0,0,0,A,u,0,0
100540,241,0,0,0,0,A,u,0,0
100560,240,0,0,0,0,A,u,0,0
100580,240,0,0,0,0,A,u,0,0
100600,240,0,0,0,0,A,u,0,0
100620,239,0,0,0,0,A,u,0,0
100640,238,0,0,0,0,A,u,0,0
100660,237,0,0,0,0,A,u,0,0
100680,236,0,0,0,0,A,u,0,0
100700,234,0,0,0,0,A,u,0,0
100720,234,0,0,0,0,A,u,0,0
100740,233,0,0,0,0,A,u,0,0
100760,233,0,0,0,0,A,u,0,0
100780,233,0,0,0,0,A,u,0,0
100800,232,0,0,0,0,A,u,0,0
100820,232,0,0,0,0,A,u,0,0
100840,231,0,0,0,0,A,u,0,0
100860,229,0,0,0,0,A,u,0,0
100880,228,0,0,0,0,A,u,0,0
100900,226,0,0,0,0,A,u,0,0
100920,224,0,0,0,0,A,u,0,0
100940,223,0,0,0,0,A,u,0,0
100960,224,0,0,0,0,A,u,0,0
100980,224,0,0,0,0,A,u,0,0
101000,223,0,0,0,0,A,u,0,0
101020,223,0,0,0,0,A,u,0,0
101040,222,0,0,0,0,A,u,0,0
101060,222,0,0,0,0,A,u,0,0
101080,223,0,0,0,0,A,u,0,0
101100,223,0,0,0,0,A,u,0,0
101120,225,0,0,0,0,A,u,0,0
101140,225,0,0,0,0,A,u,0,0
101160,226,0,0,0,0,A,u,0,0
101180,227,0,0,0,0,A,u,0,0
101200,227,0,0,0,0,A,u,0,0
101220,227,0,0,0,0,A,u,0,0
101240,227,0,0,0,0,A,u,0,0
101260,227,0,0,0,0,A,u,0,0
101280,227,0,0,0,0,A,u,0,0
101300,227,0,0,0,0,A,u,0,0
101320,228,0,0,0,0,A,u,0,0
101340,227,0,0,0,0,A,u,0,0
101360,227,0,0,0,0,A,u,0,0
101380,228,0,0,0,0,A,u,0,0
101400,227,0,0,0,0,A,u,0,0
101420,228,0,0,0,0,A,u,0,0
101440,228,0,0,0,0,A,u,0,0
101460,228,0,0,0,0,A,u,0,0
101480,228,0,0,0,0,A,u,0,0
101500,227,0,0,0,0,A,u,0,0
101520,228,0,0,0,0,A,u,0,0
101540,228,0,0,0,0,A,u,0,0
101560,228,0,0,0,0,A,u,0,0
101580,228,0,0,0,0,A,u,0,0
101600,228,0,0,0,0,A,u,0,0
101620,228,0,0,0,0,A,u,0,0
101640,228,0,0,0,0,A,u,0,0
101660,228,0,0,0,0,A,u,0,0
101680,228,0,0,0,0,A,u,0,0
101700,227,0,0,0,0,A,u,0,0
101720,228,0,0,0,0,A,u,0,0
101740,227,0,0,0,0,A,u,0,0
101760,227,0,0,0,0,A,u,0,0
101780,227,0,0,0,0,A,u,0,0
101800,227,0,0,0,0,A,u,0,0
101820,227,0,0,0,0,A,u,0,0
101840,226,0,0,0,0,A,u,0,0
101860,226,0,0,0,0,A,u,0,0
101880,226,0,0,0,0,A,u,0,0
101900,226,0,0,0,0,A,u,0,0
101920,226,0,0,0,0,A,u,0,0
101940,226,0,0,0,0,A,u,0,0
101960,226,0,0,0,0,A,u,0,0
101980,226,0,0,0,0,A,u,0,0
102000,226,0,0,0,0,A,u,0,0
102020,226,0,0,0,0,A,u,0,0
102040,226,0,0,0,0,A,u,0,0
102060,226,0,0,0,0,A,u,0,0
102080,226,0,0,0,0,A,u,0,0
102100,225,0,0,0,0,A,u,0,0
102120,226,0,0,0,0,A,u,0,0
102140,225,0,0,0,0,A,u,0,0
102160,225,0,0,0,0,A,u,0,0
102180,225,0,0,0,0,A,u,0,0
102200,225,0,0,0,0,A,u,0,0
102220,225,0,0,0,0,A,u,0,0
102240,224,0,0,0,0,A,u,0,0
102260,225,0,0,0,0,A,u,0,0
102280,224,0,0,0,0,A,u,0,0
102300,224,0,0,0,0,A,u,0,0
102320,224,0,0,0,0,A,u,0,0
102340,223,0,0,0,0,A,u,0,0
102360,223,0,0,0,0,A,u,0,0
102380,221,0,0,0,0,A,u,0,0
102400,217,0,0,0,0,A,u,0,0
102420,214,0,0,0,0,A,u,0,0
102440,210,0,0,0,0,A,u,0,0
102460,209,0,0,0,0,A,u,0,0
102480,208,0,0,0,0,A,u,0,0
102500,207,0,0,0,0,A,u,0,0
102520,207,0,0,0,0,A,u,0,0
102540,205,0,0,0,0,A,u,0,0
102560,203,0,0,0,0,A,u,0,0
102580,199,0,0,0,0,A,u,0,0
102600,195,0,0,0,0,A,u,0,0
102620,191,0,0,0,0,A,u,0,0
102640,188,0,0,0,0,A,u,0,0
102660,186,0,0,0,0,A,u,0,0
102680,184,0,0,0,0,A,u,0,0
102700,184,0,0,0,0,A,u,0,0
102720,184,0,0,0,0,A,u,0,0
102740,184,0,0,0,0,A,u,0,0
102760,184,0,0,0,0,A,u,0,0
102780,185,0,0,0,0,A,u,0,0
102800,185,0,0,0,0,A,u,0,0
102820,186,0,0,0,0,A,u,0,0
102840,186,0,0,0,0,A,u,0,0
102860,187,0,0,0,0,A,u,0,0
102880,188,0,0,0,0,A,u,0,0
102900,188,0,0,0,0,A,u,0,0
102920,188,0,0,0,0,A,u,0,0
102940,188,0,0,0,0,A,u,0,0
102960,188,0,0,0,0,A,u,0,0
102980,188,0,0,0,0,A,u,0,0
103000,187,0,0,0,0,A,u,0,0
103020,187,0,0,0,0,A,u,0,0
103040,186,0,0,0,0,A,u,0,0
103060,185,0,0,0,0,A,u,0,0
103080,184,0,0,0,0,A,u,0,0
103100,184,0,0,0,0,A,u,0,0
103120,183,0,0,0,0,A,u,0,0
103140,183,0,0,0,0,A,u,0,0
103160,182,0,0,0,0,A,u,0,0
103180,181,0,0,0,0,A,u,0,0
103200,181,0,0,0,0,A,u,0,0
103220,180,0,0,0,0,A,u,0,0
103240,179,0,0,0,0,A,u,0,0
103260,179,0,0,0,0,A,u,0,0
103280,178,0,0,0,0,A,u,0,0
103300,178,0,0,0,0,A,u,0,0
103320,178,0,0,0,0,A,u,0,0
103340,177,0,0,0,0,A,u,0,0
103360,177,0,0,0,0,A,u,0,0
103380,177,0,0,0,0,A,u,0,0
103400,177,0,0,0,0,A,u,0,0
103420,177,0,0,0,0,A,u,0,0
103440,177,0,0,0,0,A,u,0,0
103460,177,0,0,0,0,A,u,0,0
103480,177,0,0,0,0,A,u,0,0
103500,177,0,0,0,0,A,u,0,0
103520,177,0,0,0,0,A,u,0,0
103540,177,0,0,0,0,A,u,0,0
103560,177,0,0,0,0,A,u,0,0
103580,176,0,0,0,0,A,u,0,0
103600,175,0,0,0,0,A,u,0,0
103620,175,0,0,0,0,A,u,0,0
103640,174,0,0,0,0,A,u,0,0
103660,174,0,0,0,0,A,u,0,0
103680,173,0,0,0,0,A,u,0,0
103700,173,0,0,0,0,A,u,0,0
103720,173,0,0,0,0,A,u,0,0
103740,173,0,0,0,0,A,u,0,0
103760,173,0,0,0,0,A,u,0,0
103780,173,0,0,0,0,A,u,0,0
