t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
34500,310,0,0,0,0,M,x,0,0
34520,311,0,0,0,0,M,x,0,0
34540,310,0,0,0,0,M,x,0,0
34560,310,0,0,0,0,M,x,0,0
34580,310,0,0,0,0,M,x,0,0
34600,310,0,0,0,0,M,x,0,0
34620,310,0,0,0,0,M,x,0,0
34640,310,0,0,0,0,M,x,0,0
34660,310,0,0,0,0,M,x,0,0
34680,310,0,0,0,0,M,x,0,0
34700,310,0,0,0,0,M,x,0,0
34720,311,0,0,0,0,M,x,0,0
34740,310,0,0,0,0,M,x,0,0
34760,310,0,0,0,0,M,x,0,0
34780,310,0,0,0,0,M,x,0,0
34800,310,0,0,0,0,M,x,0,0
34820,311,0,0,0,0,M,x,0,0
34840,310,0,0,0,0,M,x,0,0
34860,311,0,0,0,0,M,x,0,0
34880,310,0,0,0,0,M,x,0,0
34900,310,0,0,0,0,M,x,0,0
34920,311,0,0,0,0,M,x,0,0
34940,310,0,0,0,0,M,x,0,0
34960,310,0,0,0,0,M,x,0,0
34980,310,0,0,0,0,M,x,0,0
35000,310,0,0,0,0,M,x,0,0
35020,310,0,0,0,0,M,x,0,0
35040,310,0,0,0,0,M,x,0,0
35060,310,0,0,0,0,M,x,0,0
35080,310,0,0,0,0,M,x,0,0
35100,310,0,0,0,0,M,x,0,0
35120,310,0,0,0,0,M,x,0,0
35140,310,0,0,0,0,M,x,0,0
35160,310,0,0,0,0,M,x,0,0
35180,310,0,0,0,0,M,x,0,0
35200,310,0,0,0,0,M,x,0,0
35220,310,0,0,0,0,M,x,0,0
35240,310,0,0,0,0,M,x,0,0
35260,310,0,0,0,0,M,x,0,0
35280,310,0,0,0,0,M,x,0,0
35300,310,0,0,0,0,M,x,0,0
35320,311,0,0,0,0,M,x,0,0
35340,310,0,0,0,0,M,x,0,0
35360,310,0,0,0,0,M,x,0,0
35380,310,0,0,0,0,M,x,0,0
35400,310,0,0,0,0,M,x,0,0
35420,311,0,0,0,0,M,x,0,0
35440,310,0,0,0,0,M,x,0,0
35460,310,0,0,0,0,M,x,0,0
35480,310,0,0,0,0,M,x,0,0
35500,310,0,0,0,0,M,x,0,0
35520,311,0,0,0,0,M,x,0,0
35540,310,0,0,0,0,M,x,0,0
35560,310,0,0,0,0,M,x,0,0
35580,310,0,0,0,0,M,x,0,0
35600,310,0,0,0,0,M,x,0,0
35620,310,0,0,0,0,M,x,0,0
35640,310,0,0,0,0,M,x,0,0
35660,311,0,0,0,0,M,x,0,0
35680,310,0,0,0,0,M,x,0,0
35700,310,0,0,0,0,M,x,0,0
35720,310,0,0,0,0,M,x,0,0
35740,310,0,0,0,0,M,x,0,0
35760,311,0,0,0,0,M,x,0,0
35780,310,0,0,0,0,M,x,0,0
35800,310,0,0,0,0,M,x,0,0
35820,311,0,0,0,0,M,x,0,0
35840,310,0,0,0,0,M,x,0,0
35860,311,0,0,0,0,M,x,0,0
35880,310,0,0,0,0,M,x,0,0
35900,310,0,0,0,0,M,x,0,0
35920,311,0,0,0,0,M,x,0,0
35940,310,0,0,0,0,M,x,0,0
35960,311,0,0,0,0,M,x,0,0
35980,310,0,0,0,0,M,x,0,0
36000,310,0,0,0,0,M,x,0,0
36020,310,0,0,0,0,M,x,0,0
36040,310,0,0,0,0,M,x,0,0
36060,311,0,0,0,0,M,x,0,0
36080,310,0,0,0,0,M,x,0,0
36100,310,0,0,0,0,M,x,0,0
36120,310,0,0,0,0,M,x,0,0
36140,310,0,0,0,0,M,x,0,0
36160,310,0,0,0,0,M,x,0,0
36180,310,0,0,0,0,M,x,0,0
36200,310,0,0,0,0,M,x,0,0
36220,311,0,0,0,0,M,x,0,0
36240,310,0,0,0,0,M,x,0,0
36260,310,0,0,0,0,M,x,0,0
36280,310,0,0,0,0,M,x,0,0
36300,310,0,0,0,0,M,x,0,0
36320,311,0,0,0,0,M,x,0,0
36340,310,0,0,0,0,M,x,0,0
36360,310,0,0,0,0,M,x,0,0
36380,310,0,0,0,0,M,x,0,0
36400,310,0,0,0,0,M,x,0,0
36420,310,0,0,0,0,M,x,0,0
36440,310,0,0,0,0,M,x,0,0
36460,311,0,0,0,0,M,x,0,0
36480,310,0,0,0,0,M,x,0,0
36500,310,0,0,0,0,M,x,0,0
36520,310,0,0,0,0,M,x,0,0
36540,310,0,0,0,0,M,x,0,0
36560,311,0,0,0,0,M,x,0,0
36580,310,0,0,0,0,M,x,0,0
36600,310,0,0,0,0,M,x,0,0
36620,310,0,0,0,0,M,x,0,0
36640,310,0,0,0,0,M,x,0,0
36660,310,0,0,0,0,M,x,0,0
36680,310,0,0,0,0,M,m,0,0
36700,310,0,0,0,0,M,m,0,0
