t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
8240,271,0,5,0,0,M,x,0,0
8260,271,0,5,0,0,M,x,0,0
8280,271,0,5,0,0,M,x,0,0
8300,271,0,5,0,0,M,x,0,0
8320,271,0,5,0,0,M,x,0,0
8340,271,0,5,0,0,M,x,0,0
8360,271,0,5,0,0,M,x,0,0
8380,271,0,5,0,0,M,x,0,0
8400,271,0,5,0,0,M,x,0,0
8420,271,0,5,0,0,M,x,0,0
8440,271,0,5,0,0,M,x,0,0
8460,271,0,5,0,0,M,x,0,0
8480,271,0,5,0,0,M,x,0,0
8500,270,0,5,0,0,M,x,0,0
8520,271,0,5,0,0,M,x,0,0
8540,271,0,5,0,0,M,x,0,0
8560,270,0,5,0,0,M,x,0,0
8580,271,0,5,0,0,M,x,0,0
8600,270,0,5,0,0,M,x,0,0
8620,271,0,5,0,0,M,x,0,0
8640,270,0,5,0,0,M,x,0,0
8660,271,0,5,0,0,M,x,0,0
8680,271,0,5,0,0,M,x,0,0
8700,270,0,5,0,0,M,x,0,0
8720,271,0,5,0,0,M,x,0,0
8740,270,0,5,0,0,M,x,0,0
8760,270,0,5,0,0,M,x,0,0
8780,271,0,5,0,0,M,x,0,0
8800,270,0,5,0,0,M,x,0,0
8820,271,0,5,0,0,M,x,0,0
8840,270,0,5,0,0,M,x,0,0
8860,271,0,5,0,0,M,x,0,0
8880,271,0,5,0,0,M,x,0,0
8900,270,0,5,0,0,M,x,0,0
8920,271,0,5,0,0,M,x,0,0
8940,270,0,5,0,0,M,x,0,0
8960,270,0,5,0,0,M,x,0,0
8980,270,0,5,0,0,M,x,0,0
9000,270,0,5,0,0,M,x,0,0
9020,271,0,5,0,0,M,x,0,0
9040,270,0,5,0,0,M,x,0,0
9060,271,0,5,0,0,M,x,0,0
9080,271,0,5,0,0,M,x,0,0
9100,270,0,5,0,0,M,x,0,0
9120,271,0,5,0,0,M,x,0,0
9140,270,0,5,0,0,M,x,0,0
