t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
3500,293,0,0,0,0,M,x,0,0
3520,293,0,0,0,0,M,x,0,0
3540,294,0,0,0,0,M,x,0,0
3560,293,0,0,0,0,M,x,0,0
3580,293,0,0,0,0,M,x,0,0
3600,294,0,0,0,0,M,x,0,0
3620,293,0,0,0,0,M,x,0,0
3640,294,0,0,0,0,M,x,0,0
3660,293,0,0,0,0,M,x,0,0
3680,293,0,0,0,0,M,x,0,0
3700,294,0,0,0,0,M,x,0,0
3720,293,0,0,0,0,M,x,0,0
3740,294,0,0,0,0,M,x,0,0
3760,293,0,0,0,0,M,x,0,0
3780,293,0,0,0,0,M,x,0,0
3800,294,0,0,0,0,M,x,0,0
3820,293,0,0,0,0,M,x,0,0
3840,294,0,0,0,0,M,x,0,0
3860,293,0,0,0,0,M,x,0,0
3880,294,0,0,0,0,M,x,0,0
3900,294,0,0,0,0,M,x,0,0
3920,293,0,0,0,0,M,x,0,0
3940,294,0,0,0,0,M,x,0,0
3960,293,0,0,0,0,M,x,0,0
3980,293,0,0,0,0,M,x,0,0
4000,294,0,0,0,0,M,x,0,0
4020,293,0,0,0,0,M,x,0,0
4040,293,0,0,0,0,M,x,0,0
4060,293,0,0,0,0,M,x,0,0
4080,293,0,0,0,0,M,x,0,0
4100,293,0,0,0,0,M,x,0,0
4120,293,0,0,0,0,M,x,0,0
4140,293,0,0,0,0,M,x,0,0
4160,293,0,0,0,0,M,x,0,0
4180,293,0,0,0,0,M,x,0,0
4200,293,0,0,0,0,M,x,0,0
4220,293,0,0,0,0,M,x,0,0
4240,293,0,0,0,0,M,x,0,0
4260,293,0,0,0,0,M,x,0,0
4280,293,0,0,0,0,M,x,0,0
4300,293,0,0,0,0,M,x,0,0
4320,293,0,0,0,0,M,x,0,0
4340,293,0,0,0,0,M,x,0,0
4360,293,0,0,0,0,M,x,0,0
4380,293,0,0,0,0,M,x,0,0
4400,293,0,0,0,0,M,x,0,0
4420,293,0,0,0,0,M,x,0,0
4440,293,0,0,0,0,M,x,0,0
4460,293,0,0,0,0,M,x,0,0
4480,293,0,0,0,0,M,x,0,0
4500,293,0,0,0,0,M,x,0,0
4520,293,0,0,0,0,M,x,0,0
4540,293,0,0,0,0,M,x,0,0
4560,293,0,0,0,0,M,x,0,0
4580,293,0,0,0,0,M,x,0,0
4600,293,0,0,0,0,M,x,0,0
4620,293,0,0,0,0,M,x,0,0
4640,293,0,0,0,0,M,x,0,0
4660,292,0,0,0,0,M,x,0,0
4680,293,0,0,0,0,M,x,0,0
4700,293,0,0,0,0,M,x,0,0
4720,293,0,0,0,0,M,x,0,0
4740,293,0,0,0,0,M,x,0,0
4760,292,0,0,0,0,M,x,0,0
4780,293,0,0,0,0,M,x,0,0
4800,293,0,0,0,0,M,x,0,0
4820,293,0,0,0,0,M,x,0,0
4840,293,0,0,0,0,M,x,0,0
4860,292,0,0,0,0,M,x,0,0
4880,293,0,0,0,0,M,x,0,0
4900,293,0,0,0,0,M,x,0,0
4920,293,0,0,0,0,M,x,0,0
4940,293,0,0,0,0,M,x,0,0
4960,292,0,0,0,0,M,x,0,0
4980,293,0,0,0,0,M,x,0,0
5000,293,0,0,0,0,M,x,0,0
5020,293,0,0,0,0,M,x,0,0
5040,293,0,0,0,0,M,x,0,0
5060,293,0,0,0,0,M,x,0,0
5080,293,0,0,0,0,M,x,0,0
5100,293,0,0,0,0,M,x,0,0
5120,293,0,0,0,0,M,x,0,0
5140,293,0,0,0,0,M,x,0,0
5160,293,0,0,0,0,M,x,0,0
5180,293,0,0,0,0,M,x,0,0
5200,293,0,0,0,0,M,x,0,0
5220,293,0,0,0,0,M,x,0,0
5240,293,0,0,0,0,M,x,0,0
5260,293,0,0,0,0,M,x,0,0
5280,293,0,0,0,0,M,x,0,0
5300,293,0,0,0,0,M,x,0,0
5320,293,0,0,0,0,M,x,0,0
5340,293,0,0,0,0,M,x,0,0
5360,292,0,0,0,0,M,x,0,0
5380,293,0,0,0,0,M,x,0,0
5400,293,0,0,0,0,M,x,0,0
5420,293,0,0,0,0,M,x,0,0
5440,293,0,0,0,0,M,x,0,0
5460,292,0,0,0,0,M,x,0,0
5480,293,0,0,0,0,M,m,0,0
5500,293,0,0,0,0,M,m,0,0
5520,293,0,0,0,0,M,m,0,0
5540,293,0,0,0,0,M,m,0,0
5560,292,0,0,0,0,M,m,0,0
5580,293,0,0,0,0,M,m,0,0
5600,293,0,0,0,0,M,m,0,0
5620,293,0,0,0,0,M,m,0,0
5640,293,0,0,0,0,M,m,0,0
5660,292,0,0,0,0,M,m,0,0
5680,293,0,0,0,0,M,m,0,0
5700,292,0,0,0,0,M,m,0,0
5720,293,0,0,0,0,M,m,0,0
5740,293,0,0,0,0,M,m,0,0
5760,292,0,0,0,0,M,m,0,0
5780,293,0,0,0,0,M,m,0,0
5800,292,0,0,0,0,M,m,0,0
5820,293,0,0,0,0,M,m,0,0
5840,293,0,0,0,0,M,m,0,0
5860,292,0,0,0,0,M,m,0,0
5880,293,0,0,0,0,M,m,0,0
5900,292,0,0,0,0,M,m,0,0
5920,293,0,0,0,0,M,m,0,0
5940,293,0,0,0,0,M,m,0,0
5960,292,0,0,0,0,M,m,0,0
5980,293,0,0,0,0,M,m,0,0
6000,292,0,0,0,0,M,m,0,0
6020,293,0,0,0,0,M,m,0,0
6040,293,0,0,0,0,M,m,0,0
6060,293,0,0,0,0,M,m,0,0
6080,293,0,0,0,0,M,m,0,0
